CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
华亭佳苑,3室2厅, 127.47,23535,300,2,0
华亭佳苑,2室1厅, 87,23564,205,1,0
华亭佳苑,1室1厅, 49.8,27310,136,68,2
华亭佳苑,3室2厅, 127.47,26673,340,1,0
华亭佳苑,3室2厅, 127.47,25497,325,11,1
华亭佳苑,2室2厅, 87.3,22337,195,35,3
嘉唐公路2570弄,3室2厅, 130,16924,220,11,1
