CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
中汇花园(徐汇),3室2厅, 181.88,115461,2100,56,22
华亭路17号,2室1厅, 50.12,121708,610,5,0
武康路106弄,2室1厅, 90.5,109393,990,32,18
百安小区,2室0厅, 52.71,120471,635,4,1
联业大厦,3室2厅, 152.05,75634,1150,89,7
新乐路142弄,1室2厅, 73.51,112910,830,30,1
岳阳路200弄,1室1厅, 53.43,116040,620,37,7
艺术公寓,3室2厅, 155,161291,2500,6,0
华尔登广场,2室2厅, 118.99,80007,952,100,0
汾阳路9弄,1室0厅, 27.82,136593,380,56,3
百安小区,1室1厅, 23.52,163691,385,5,0
衡山路58弄,2室1厅, 85.38,99555,850,4,0
永嘉大楼,2室1厅, 69.38,131162,910,5,0
鸿艺豪苑,2室1厅, 118.9,109336,1300,10,4
高安公寓,2室2厅, 102.57,112119,1150,0,0
巴洛克宫廷,3室2厅, 141.81,109302,1550,0,10
公安大楼(徐汇),1室0厅, 46.8,129274,605,12,30
公安大楼(徐汇),1室1厅, 56.52,109696,620,2,0
泰安路27弄,1室1厅, 29.6,118244,350,7,0
淮海中路1753号,3室1厅, 82.24,116732,960,12,0
武康路280弄(公房),1室1厅, 35.32,113251,400,6,0
芝大厦,2室2厅, 180.98,93105,1685,3,2
