CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
华泾四村,2室1厅, 48.55,49434,240,41,5
华发小区,2室1厅, 60.47,49281,298,9,1
馨宁公寓,3室1厅, 101,61387,620,6,4
华欣家园,2室1厅, 61.41,52923,325,13,1
盛华景苑,2室2厅, 88.35,46407,410,25,4
盛华景苑,3室2厅, 133,42858,570,31,3
东湾小区,2室0厅, 54.14,49871,270,6,3
光华绿苑,2室1厅, 72,50695,365,18,3
华欣家园,2室1厅, 73,52740,385,29,3
华发小区,2室2厅, 64,50782,325,13,3
徐汇华园,1室1厅, 54,61112,330,19,3
东湾小区,2室0厅, 55.58,50378,280,2,1
徐汇新干线,3室2厅, 103.39,63836,660,10,6
东湾小区,2室1厅, 56.16,46297,260,14,1
华泾五村,1室1厅, 57.56,44302,255,14,1
馨宁公寓,2室2厅, 83,63856,530,61,2
光华绿苑,2室1厅, 79.8,51379,410,7,1
徐汇新干线,1室2厅, 59.92,58412,350,31,3
东湾小区,3室1厅, 82.04,48757,400,24,4
紫阳花苑,2室1厅, 64.4,44255,285,24,2
华建一街坊,2室1厅, 59,48306,285,16,1
华建一街坊,1室1厅, 38.81,57975,225,11,1
光华绿苑,3室1厅, 89.85,47858,430,22,1
东湾小区,3室1厅, 81.68,47136,385,14,4
华泾五村,1室1厅, 57.09,43791,250,16,2
馨宁公寓,2室2厅, 83,67470,560,9,1
徐汇新干线,2室2厅, 85.09,63463,540,20,1
光华绿苑,2室1厅, 72.11,48537,350,28,1
臻园(公寓)(徐汇),4室2厅, 139.88,67916,950,6,2
名人花苑,4室2厅, 127.61,48194,615,11,1
华泾四村,2室1厅, 66.34,45976,305,29,2
华泾五村,1室1厅, 57.09,43791,250,16,2
臻园(公寓)(徐汇),4室2厅, 139.88,67916,950,6,2
光华绿苑,2室1厅, 72.11,48537,350,28,1
华建一街坊,2室0厅, 50,51000,255,7,0
紫阳花苑,2室1厅, 59.16,47330,280,6,0
臻园(公寓)(徐汇),4室2厅, 252.97,59296,1500,32,1
紫阳花苑,2室2厅, 83.24,48054,400,4,0
华泾五村,1室1厅, 48.7,50309,245,5,0
紫阳花苑,2室1厅, 59.16,44794,265,12,0
华泾四村,2室1厅, 66.53,42087,280,39,0
华泾五村,1室1厅, 48.41,50610,245,16,0
东湾小区,2室1厅, 56.19,48942,275,1,0
东湾小区,2室1厅, 58.22,48094,280,15,0
盛华景苑,3室2厅, 126.03,48798,615,4,0
馨宁公寓,2室2厅, 89,65731,585,5,0
华建二街坊,2室1厅, 65.39,56584,370,0,0
华建一街坊,2室1厅, 57.17,48103,275,10,0
华建二街坊,2室1厅, 65.4,53517,350,9,0
名人花苑,1室1厅, 47.21,52955,250,1,0
华泾五村,2室1厅, 66.2,48339,320,3,0
紫阳花苑,2室1厅, 55.29,51547,285,8,0
东湾小区,2室1厅, 56.56,50389,285,11,0
盛华景苑,2室2厅, 89,56180,500,2,0
华建二街坊,2室1厅, 65.48,53452,350,9,0
徐汇华园,2室2厅, 80.45,61529,495,42,3
华欣家园,2室2厅, 65.27,53624,350,15,3
华欣家园,2室1厅, 61.28,57115,350,2,1
盛华景苑,3室2厅, 126.92,56729,720,51,0
徐汇新干线,6室2厅, 84.68,61408,520,21,0
中海瀛台,4室2厅, 216.35,78577,1700,66,0
华建二街坊,2室1厅, 65.39,55819,365,6,0
华泾四村,2室2厅, 87.89,46081,405,20,0
光华绿苑,2室1厅, 72.52,49642,360,4,0
东湾小区,1室0厅, 40.78,45366,185,1,1
华发小区,2室1厅, 60.38,51342,310,8,2
东湾小区,1室1厅, 41.6,49279,205,9,5
东湾小区,1室1厅, 40.78,49044,200,19,2
华欣家园,1室0厅, 42,51191,215,31,3
东湾小区,1室2厅, 42,46429,195,58,9
中海瀛台,3室2厅, 119.71,87712,1050,3,3
华建二街坊,1室1厅, 42.84,52055,223,5,2
徐汇华园,2室2厅, 80.45,63394,510,0,2
臻园(公寓)(徐汇),4室2厅, 189,68784,1300,2,0
华建一街坊,1室0厅, 34.71,57621,200,6,0
徐汇华园,2室2厅, 80.74,61928,500,8,3
徐汇新干线,2室2厅, 92.81,64649,600,1,0
紫阳花苑,1室1厅, 43.84,46761,205,18,1
臻园(公寓)(徐汇),3室2厅, 139.51,65946,920,2,2
东湾小区,1室1厅, 41.24,50922,210,3,2
盛华景苑,2室1厅, 80.74,43350,350,7,1
盛华景苑,1室1厅, 63.5,48032,305,80,22
名人花苑,2室1厅, 69.76,45872,320,1,0
东湾小区,2室1厅, 80.26,49839,400,0,0
沙家浜小区,2室1厅, 62,49194,305,1,0
中海瀛台,3室2厅, 151.53,79193,1200,20,12
盛华景苑,2室2厅, 82,52440,430,3,0
东湾小区,2室0厅, 57.68,47851,276,16,0
中海瀛台,5室2厅, 166.44,84115,1400,7,3
徐汇新干线,3室2厅, 118.62,60699,720,1,0
印象欧洲(公寓),2室1厅, 79.64,67178,535,5,0
东湾小区,2室1厅, 62.81,55724,350,0,0
华发小区,2室1厅, 63.52,51953,330,0,0
印象欧洲(公寓),3室2厅, 90.29,73098,660,1,0
徐汇华园,2室1厅, 62,58871,365,5,1
徐汇新干线,2室2厅, 84.68,64951,550,3,0
中海瀛台,4室3厅, 216,90278,1950,3,1
馨宁公寓,2室2厅, 83.05,63817,530,10,1
馨宁公寓,2室1厅, 61.7,54295,335,22,0
盛华景苑,3室2厅, 126.03,47608,600,9,0
华建二街坊,2室1厅, 61.52,55267,340,2,0
名人花苑,2室2厅, 78.43,52276,410,0,0
