CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
新村路285弄,2室1厅, 54,51852,280,6,0
宜川三村,1室0厅, 39.66,54968,218,22,0
甘泉二村,2室1厅, 56.67,52056,295,8,0
新村路350弄,1室1厅, 48.15,53583,258,19,0
宜川四村,2室1厅, 61.02,61456,375,1,0
天成小区,2室1厅, 80.96,51631,418,52,0
宜川六村,1室1厅, 38.15,57143,218,6,0
延长小区(普陀),1室0厅, 34.8,57472,200,5,0
华阴小区,1室1厅, 44.89,52351,235,7,0
泰山二村,2室0厅, 49.9,58117,290,2,0
东泉苑小区,1室1厅, 41.94,54841,230,50,0
宜川六村,2室0厅, 51.2,60547,310,0,0
甘泉二村,2室0厅, 49.8,58233,290,0,0
甘泉苑,2室1厅, 61.06,51589,315,28,0
泰山二村,2室0厅, 49.91,53697,268,8,0
甘泉路5弄,1室1厅, 34.94,57241,200,6,0
泰山一村,2室1厅, 50.25,59702,300,6,0
甘泉一村,1室1厅, 34.7,54756,190,183,0
延长小区(普陀),3室1厅, 75.58,62848,475,3,0
泰山二村,2室1厅, 58.27,59208,345,2,0
宜川一村,1室1厅, 39.8,58543,233,5,0
黄陵小区,2室0厅, 55.34,54211,300,4,0
宜川五村,1室1厅, 40.7,51598,210,24,4
宜川三村,2室1厅, 45.53,52713,240,5,0
新黄小区,2室1厅, 50.7,55819,283,42,12
甘泉三村,1室0厅, 29.7,58923,175,54,6
延长小区(普陀),1室1厅, 34.66,57704,200,7,1
新黄小区,2室0厅, 50.63,54316,275,74,4
甘泉二村,2室0厅, 51.6,50388,260,9,4
天成小区,2室1厅, 89.67,54088,485,30,30
宜川一村,1室0厅, 27.67,59632,165,6,2
宜川五村,1室1厅, 38.73,56804,220,5,2
宜川三村,1室1厅, 34.92,47251,165,21,3
新长小区,1室0厅, 35.3,56658,200,1,0
宜川六村,1室0厅, 33.92,56015,190,9,0
宜川五村,1室1厅, 27.26,62363,170,1,0
宜川三村,1室0厅, 39.72,46577,185,3,0
平江盛世家园,2室1厅, 66.91,52011,348,322,32
南泉苑,2室1厅, 55,59091,325,43,32
新村路285弄,2室1厅, 55.29,56069,310,39,24
汪家井小区,1室1厅, 40.93,53262,218,16,23
甘泉苑,2室1厅, 53.13,60230,320,20,19
天成小区,2室1厅, 88.32,53216,470,13,14
新黄小区,2室1厅, 41.51,54686,227,114,21
合阳小区,1室1厅, 36.83,52946,195,14,0
新沪小区,2室0厅, 42.18,61641,260,12,24
宜川三村,1室1厅, 49.84,44543,222,52,15
甘泉一村,1室0厅, 26.06,51804,135,72,21
新沪小区,1室1厅, 39.2,57398,225,4,11
新宜小区,1室0厅, 35.51,57731,205,12,7
赵家花园,1室1厅, 40.26,58371,235,12,9
甘泉苑,2室1厅, 61.06,56502,345,7,9
甘泉三村,1室1厅, 34.73,57588,200,81,10
新灵小区,2室1厅, 70.35,56859,400,8,1
泰山三村,1室1厅, 38.43,55166,212,4,5
新沪小区,1室1厅, 34.96,54348,190,11,2
平江盛世家园,2室1厅, 74.33,55160,410,64,15
平江盛世家园,2室1厅, 61.34,58364,358,184,8
长新小区(普陀),1室0厅, 35.17,56298,198,5,4
甘泉路5弄,1室0厅, 35,60000,210,5,15
甘泉苑,2室2厅, 73.22,59410,435,18,9
甘泉苑,2室2厅, 73.22,59410,435,18,9
甘泉公寓,2室2厅, 79.33,53952,428,29,14
合阳小区,2室1厅, 53.48,56657,303,13,13
章家巷小区,2室1厅, 52.96,61368,325,9,14
泰山二村,2室0厅, 48.17,59581,287,18,14
宜川一村,1室1厅, 41.93,54854,230,22,12
中星宜川花苑,2室1厅, 68,60295,410,8,7
宜川五村,2室0厅, 44.89,61930,278,13,10
宜川六村,2室1厅, 47.7,57233,273,43,5
金原新苑,2室2厅, 84.46,57424,485,10,6
宜川六村,1室0厅, 31.99,59394,190,14,6
宜川六村,1室1厅, 36.48,60308,220,10,6
西部名都花园,3室1厅, 114.92,62653,720,7,8
汪家井小区,2室1厅, 56.76,56378,320,10,9
章家巷小区,1室1厅, 38.48,62371,240,14,8
西部名都花园,2室1厅, 95.55,64888,620,14,7
汪家井小区,1室1厅, 41.07,57220,235,29,5
平利路38弄,2室1厅, 81.21,55412,450,8,10
黄陵小区,1室1厅, 36.25,60690,220,8,8
金原新苑,2室1厅, 72.93,57590,420,31,10
天成小区,1室2厅, 73.61,57058,420,1,6
志丹苑,2室2厅, 107.88,53764,580,43,8
章家巷小区,2室1厅, 57.34,56680,325,35,13
南泉苑,1室1厅, 41.51,56613,235,13,3
新村路285弄,2室1厅, 53.19,56402,300,4,5
宜川五村,2室0厅, 48.08,53037,255,22,4
新灵小区,2室1厅, 69.61,57464,400,30,8
西部大楼,3室1厅, 108.81,53304,580,45,7
甘泉二村,2室0厅, 58.94,57686,340,42,6
西部名都花园,3室2厅, 114.92,59172,680,13,3
合阳小区,2室2厅, 41.64,61240,255,45,4
宜川六村,1室0厅, 33.92,55425,188,13,5
南泉苑,1室1厅, 41.51,56613,235,13,3
章家巷小区,2室1厅, 58.14,58136,338,3,1
宜川五村,2室0厅, 48.08,53037,255,22,4
新灵小区,2室1厅, 69.61,57464,400,30,8
双山小区,2室1厅, 59.09,53309,315,24,5
宜川三村,1室1厅, 39.5,50633,200,26,2
洛川路30弄,1室1厅, 46.22,54090,250,23,3
宜川一村,1室0厅, 31.29,60403,189,16,6
赵家花园,2室1厅, 65.32,51746,338,14,1
宜川三村,1室1厅, 41.93,56046,235,23,3
天成小区,2室1厅, 101.22,54338,550,8,2
西部大楼,3室1厅, 108.9,57852,630,41,6
宜君路49号,2室1厅, 74.07,60754,450,12,7
西部大楼,2室1厅, 78.06,53805,420,22,4
志丹苑,2室2厅, 74.84,69482,520,11,0
西部名都花园,3室2厅, 145.46,69435,1010,17,2
泰山三村,2室1厅, 49.5,62627,310,27,1
灵芝公寓,2室1厅, 68.52,58378,400,3,2
南泉苑,2室1厅, 60.02,58314,350,17,3
东泉苑小区,2室1厅, 69.98,58589,410,4,1
金原新苑,2室2厅, 93.32,55723,520,7,2
东泉苑小区,2室1厅, 67.25,57993,390,24,2
志丹苑,2室2厅, 91.71,64116,588,36,2
天成小区,2室1厅, 81.01,56166,455,4,3
西部大楼,3室1厅, 108.9,55097,600,5,1
宜川六村,1室0厅, 38.41,51810,199,19,1
宜川三村,1室1厅, 33.99,52957,180,39,2
安塞小区,2室0厅, 54.06,58269,315,41,2
甘泉三村,1室0厅, 36,52223,188,13,2
桃苑,2室1厅, 89.44,54786,490,30,3
泰山三村,1室1厅, 36.63,56785,208,36,2
天成小区,2室1厅, 81.61,57591,470,3,1
宜川五村,2室1厅, 50.51,55435,280,25,1
南泉苑,2室1厅, 61.06,55520,339,65,2
甘泉三村,1室1厅, 49.16,54923,270,26,2
西部名都花园,3室2厅, 145.46,69435,1010,17,2
泰山三村,2室1厅, 49.5,62627,310,27,1
灵芝公寓,2室1厅, 68.52,58378,400,3,2
双山小区,2室1厅, 61,51640,315,48,1
南泉苑,2室1厅, 60.02,58314,350,17,3
东泉苑小区,2室1厅, 69.98,58589,410,4,1
宜川六村,2室1厅, 45.6,59211,270,3,3
宜川四村,1室1厅, 35.64,64535,230,3,1
赵家花园,1室0厅, 28.46,96627,275,2,1
新长小区,1室1厅, 40.27,50907,205,10,2
新长小区,1室1厅, 39.93,52593,210,10,1
黄陵小区,3室0厅, 72,52084,375,17,1
甘泉二村,2室1厅, 52.93,53845,285,18,2
泰山三村,1室0厅, 33.71,60813,205,5,2
汪家井小区,2室1厅, 56.02,58908,330,7,2
金原新苑,2室2厅, 87.81,56714,498,21,4
龚家宅,2室1厅, 56.35,62112,350,28,2
南泉苑,2室1厅, 53.13,54019,287,19,2
新村路285弄,2室1厅, 55.29,59324,328,8,1
双山小区,1室1厅, 41.38,56791,235,9,2
华经大厦,2室2厅, 78.98,62042,490,8,4
宜川六村,1室1厅, 40.36,52032,210,21,7
延长西路529弄,1室1厅, 44.59,54946,245,47,6
延长西路529弄,1室1厅, 44.59,54946,245,47,6
工汇花苑,3室2厅, 110.53,55189,610,84,5
甘泉一村,1室1厅, 30.15,58044,175,105,2
华延公寓,2室1厅, 103,61166,630,0,0
新宜小区,3室1厅, 74.77,53230,398,2,0
华阴小区,2室1厅, 49.3,57810,285,7,0
章家巷小区,1室1厅, 48.23,54946,265,6,0
平江盛世家园,2室1厅, 68.91,60224,415,18,0
甘泉三村,1室0厅, 33.05,55069,182,33,0
泾惠路39弄,2室2厅, 93.15,60655,565,2,0
章家巷小区,1室1厅, 37.43,56105,210,2,0
洛川路30弄,1室1厅, 48.5,51547,250,0,0
南泉苑,2室1厅, 61.5,56098,345,47,0
新宜小区,1室1厅, 42.87,52485,225,7,0
甘泉一村,3室1厅, 75.78,54764,415,7,0
新黄小区,1室1厅, 41.24,59409,245,10,0
宜川四村,1室1厅, 53.01,57537,305,10,0
甘泉一村,1室1厅, 41.26,56229,232,2,0
章家巷小区,1室1厅, 39.49,58243,230,6,0
宜川六村,1室1厅, 28.52,61712,176,50,0
志丹公寓,2室2厅, 98.01,59178,580,35,0
平江盛世家园,2室1厅, 66.91,62771,420,26,0
宜川三村,1室1厅, 39.66,59254,235,41,0
延长小区(普陀),2室1厅, 67.08,56649,380,8,0
黄陵小区,2室1厅, 55.57,57586,320,6,0
合阳小区,2室1厅, 53.64,52200,280,8,0
合阳小区,2室1厅, 53.32,52139,278,3,0
洛川路10弄,1室1厅, 42.46,59115,251,2,0
章家巷小区,1室1厅, 48.23,58056,280,0,0
甘泉三村,2室1厅, 60.15,56526,340,4,0
甘泉三村,2室1厅, 60.15,56526,340,4,0
甘泉路5弄,1室0厅, 34.14,61512,210,0,0
