CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
宏港苑,1室1厅, 60.51,21485,130,13,1
宏港苑,1室1厅, 60.76,20573,125,8,0
宏港苑,1室1厅, 60.64,24737,150,9,0
