CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
金桂小区,3室2厅, 95.9,76956,738,26,2
海桐小区,1室1厅, 51.47,97144,500,78,3
牡丹路399弄,3室1厅, 89.22,89666,800,9,1
锦绣小区,3室1厅, 82.31,88690,730,0,1
六街坊小区,3室2厅, 108,76852,830,30,5
花木苑,3室2厅, 140.31,78398,1100,13,0
牡丹小区(浦东),1室1厅, 44.23,108524,480,6,0
花木苑,3室2厅, 95.31,76593,730,34,0
六街坊小区,1室1厅, 56.32,87891,495,15,0
牡丹小区(浦东),1室1厅, 44.23,108524,480,6,0
牡丹小区(浦东),1室1厅, 37.75,98014,370,41,0
浦东世纪花园(公寓),5室3厅, 300.63,119749,3600,23,2
锦绣小区,3室1厅, 81.09,80158,650,7,1
玉兰路81弄,3室2厅, 95.7,82341,788,37,3
金桂小区,3室1厅, 91.15,80966,738,49,2
四季雅苑(公寓),4室2厅, 165.71,108624,1800,11,2
四季雅苑(别墅),4室2厅, 336.62,133088,4480,26,0
雍景台,2室2厅, 171.38,99195,1700,27,0
建华新苑,4室2厅, 164.12,88350,1450,10,0
梅花苑,2室2厅, 101.39,67068,680,21,0
牡丹苑(浦东),3室2厅, 120.79,74510,900,28,0
瑞达苑,2室1厅, 84,66667,560,31,63
御翠园,独栋别墅, 4室,106453,5200,18,33
新领地,1室1厅, 62.7,47847,300,42,11
新领地,1室1厅, 62.03,48364,300,31,4
兰花小区,1室1厅, 38.06,86706,330,21,27
牡丹小区(浦东),2室1厅, 67.22,72895,490,68,43
四季全景台,1室2厅, 70.76,108819,770,115,47
金桂小区,1室1厅, 46.29,103695,480,6,38
新领地,1室1厅, 53.69,54946,295,90,0
新领地,1室1厅, 69,50725,350,4,0
花木苑,3室2厅, 92.63,72871,675,222,80
牡丹小区(浦东),1室1厅, 32.31,94399,305,1,0
樱花路309弄,3室2厅, 100.59,99414,1000,2,0
大唐盛世花园,2室2厅, 95.43,110029,1050,11,9
大唐盛世花园,3室2厅, 137.71,96580,1330,14,3
新领地,1室1厅, 62.03,49976,310,76,0
樱花坊,2室1厅, 77.49,85173,660,1,19
牡丹苑(浦东),2室2厅, 94.8,67300,638,117,39
玉兰路99弄,1室1厅, 39.73,65442,260,71,10
樱花路309弄,2室1厅, 78.65,91545,720,6,0
金桂小区,2室1厅, 67.08,84974,570,6,0
六街坊小区,2室1厅, 84.51,87564,740,9,3
梅花新村(花木),2室1厅, 72,70834,510,5,13
牡丹小区(浦东),2室1厅, 73.34,76357,560,87,42
牡丹小区(浦东),2室1厅, 54.82,91208,500,59,129
牡丹小区(浦东),2室1厅, 60.17,71465,430,18,35
花木苑,2室1厅, 74,82433,610,25,23
玉兰路57弄,2室1厅, 53.37,75886,405,39,33
樱花路89弄,2室2厅, 78.65,86459,680,17,1
大唐盛世花园,3室2厅, 132.35,102003,1350,54,3
牡丹小区(浦东),2室1厅, 66.37,75336,500,12,10
牡丹小区(浦东),1室1厅, 52.05,88377,460,4,18
新领地,1室1厅, 71.21,51959,370,50,9
樱花坊,2室2厅, 77.49,85173,660,18,28
牡丹小区(浦东),2室1厅, 73.34,74994,550,25,24
建华公寓,3室2厅, 124.75,72145,900,53,54
海桐苑,3室2厅, 106.28,81860,870,17,25
金桂小区,2室2厅, 92.22,77858,718,128,24
牡丹小区(浦东),2室1厅, 73.34,76357,560,2,0
牡丹小区(浦东),1室1厅, 32.31,95327,308,53,14
四季雅苑(公寓),4室2厅, 164.94,93974,1550,5,0
梅花新村(花木),2室1厅, 73,73973,540,8,8
樱花坊,2室2厅, 77.49,83882,650,9,7
新领地,1室2厅, 67.39,63808,430,44,8
金桂小区,3室1厅, 93,77420,720,15,22
金桂家园,2室2厅, 108.42,69176,750,14,19
御翠园,独栋别墅, 5室,162029,9800,12,14
花木苑,2室2厅, 74.12,84998,630,29,10
牡丹小区(浦东),2室1厅, 54.36,83702,455,0,4
环龙新纪园,3室2厅, 134.21,75256,1010,37,9
金桂小区,2室1厅, 53.82,96619,520,26,15
牡丹小区(浦东),2室1厅, 70.04,79955,560,21,19
绿缘公寓,3室2厅, 170.86,70233,1200,16,7
大唐盛世花园,2室2厅, 102.54,102400,1050,77,20
牡丹小区(浦东),1室1厅, 50.76,81758,415,7,5
樱花路89弄,3室2厅, 104.09,76857,800,108,13
牡丹苑(浦东),2室1厅, 95.16,68307,650,18,12
花木绿城锦绣兰庭,2室2厅, 128.69,110343,1420,35,11
六街坊小区,2室1厅, 84.51,79281,670,29,11
金桂小区,3室1厅, 86.22,80028,690,11,14
花木苑,3室2厅, 147,73470,1080,12,5
金桂小区,3室1厅, 88.71,76655,680,6,19
花木苑,3室2厅, 147.54,69134,1020,19,6
牡丹小区(浦东),2室1厅, 60.33,82878,500,12,13
四季全景台,3室2厅, 161.1,97331,1568,23,13
樱花坊,2室2厅, 77.49,83237,645,13,6
锦绣小区,3室1厅, 82.73,79778,660,58,10
